Country/Region,Province/State,01/22/20,01/23/20,01/24/20,01/25/20,01/26/20,01/27/20,01/28/20,01/29/20,01/30/20,01/31/20,02/01/20,02/02/20,02/03/20,02/04/20,02/05/20,02/06/20,02/07/20,02/08/20,02/09/20,02/10/20,02/11/20,02/12/20,02/13/20,02/14/20,02/15/20,02/16/20,02/17/20,02/18/20,02/19/20,02/20/20,02/21/20,02/22/20,02/23/20,02/24/20,02/25/20,02/26/20,02/27/20,02/28/20,02/29/20,03/01/20,03/02/20,03/03/20,03/04/20,03/05/20,03/06/20,03/07/20,03/08/20,03/09/20,03/10/20,03/11/20,03/12/20,03/13/20,03/14/20,03/15/20,03/16/20,03/17/20,03/18/20,03/19/20,03/20/20,03/21/20,03/22/20,03/23/20,03/24/20,03/25/20,03/26/20,03/27/20,03/28/20,03/29/20,03/30/20,03/31/20,04/01/20,04/02/20,04/03/20,04/04/20,04/05/20,04/06/20,04/07/20,04/08/20,04/09/20,04/10/20,04/11/20,04/12/20,04/13/20,04/14/20,04/15/20,04/16/20,04/17/20,04/18/20,04/19/20,04/20/20,04/21/20,04/22/20,04/23/20,04/24/20,04/25/20,04/26/20,04/27/20,04/28/20,04/29/20,04/30/20,05/01/20,05/02/20,05/03/20,05/04/20,05/05/20,05/06/20
US,American Samoa,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US,Arizona,-0.0,0.0,0.0,0.0,0.5786855220794678,0.679800271987915,0.7533667683601379,0.8283491730690002,0.8834233283996582,0.9606465101242065,1.0652908086776733,1.0975672006607056,1.157272458076477,1.1915429830551147,1.2242804765701294,1.252083420753479,1.0472617149353027,1.0892653465270996,1.0998530387878418,1.0760878324508667,1.0954325199127197,1.0900804996490479,1.0835400819778442,1.0901697874069214,1.082572102546692,1.0758392810821533,1.067803144454956,1.058363437652588,1.042963981628418,1.033393144607544,1.0504263639450073,1.036861538887024,1.0248539447784424,1.0673037767410278,1.0588817596435547,1.0390613079071045,1.008467435836792,1.0280860662460327,1.0070644617080688,0.9969207048416138,1.0290063619613647,1.0793704986572266,1.090088129043579,1.2352092266082764,2.192659378051758,2.9279749393463135,4.165547847747803,4.913135051727295,6.378481388092041,7.6269850730896,8.910594940185547,10.662662506103516,12.23272705078125,12.83344554901123,16.83167266845703,21.071250915527344,29.43343734741211,46.17253112792969,76.1248550415039,107.41133117675781,152.68527221679688,220.9595947265625,307.7070617675781,427.0613708496094,539.9468994140625,665.90234375,782.6551513671875,961.92822265625,1137.5999755859375,1320.865234375,1494.622802734375,1704.0179443359375,1893.160888671875,2019.4217529296875,2269,2460,2575,2726,3018,3112,3393,3542,3705,3809,3964,4237,4511,4724,4933,5068,5256,5473,5772,6045,6286,6534,6725,6955,7209,7655,7969,8364,8640,8924,9305,9707
US,Arkansas,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,5.149578094482422,7.162964820861816,5.9369683265686035,3.314964771270752,4.251741409301758,8.514756202697754,27.466567993164062,61.74800491333008,100.19705963134766,156.1556396484375,220.47369384765625,317.65716552734375,285.7666931152344,334.4455871582031,382.59429931640625,439.8392333984375,491.6481628417969,520.1399536132812,528.582763671875,560.380859375,651.4617309570312,715.23681640625,781.628173828125,837,875,946,1000,1119,1171,1228,1280,1410,1498,1569,1620,1695,1744,1781,1973,1990,2276,2599,2810,2911,3001,3069,3127,3193,3281,3337,3372,3437,3491,3525,3568
US,California,-0.0,0.0,0.0,0.0,1.0659329891204834,1.4266411066055298,1.7509064674377441,2.0947391986846924,2.535677671432495,3.4413154125213623,4.00926399230957,4.403326988220215,4.878769874572754,5.31398868560791,5.547860622406006,5.786038398742676,6.3483686447143555,6.663021087646484,6.836735725402832,7.267759799957275,7.504593372344971,7.654181957244873,7.66716194152832,7.761425971984863,7.90291690826416,8.015600204467773,8.088144302368164,8.12364387512207,8.240086555480957,8.601828575134277,9.489446640014648,10.120506286621094,10.586277961730957,10.805826187133789,10.228611946105957,10.109031677246094,11.263919830322266,11.942822456359863,13.221516609191895,15.386991500854492,19.799968719482422,24.12674903869629,33.86753463745117,46.524559020996094,64.15460968017578,80.67450714111328,97.93370819091797,112.99320220947266,140.51341247558594,185.55380249023438,221.00341796875,304.2601013183594,379.94195556640625,430.45428466796875,536.8211669921875,681.7122802734375,842.639892578125,1026.3487548828125,1277.5848388671875,1527.5548095703125,1783.8712158203125,2093.002197265625,2439.54541015625,3508.52734375,4107.11572265625,4904.515625,5761.31640625,6671.5703125,7805.89697265625,9185.4287109375,10346.2529296875,11683.2197265625,12890.396484375,13735.162109375,15034,16019,17351,18897,19710,21081,21706,22795,23931,25356,26686,27677,29157,30491,31431,33686,35465,37344,39561,41355,42368,43558,44966,46164,48747,50130,52026,53347,54903,55884,58456,59833
US,Colorado,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,2.3578827381134033,3.725335121154785,7.206060409545898,10.068618774414062,16.572147369384766,29.198488235473633,44.8968391418457,73.41635131835938,101.09085083007812,109.07845306396484,138.19845581054688,168.56558227539062,212.41595458984375,293.4237365722656,389.7133483886719,481.459228515625,594.5707397460938,711.6987915039062,884.4788208007812,1101.2484130859375,1358.0042724609375,1604.9368896484375,1889.7930908203125,2213.607177734375,2440.384521484375,2854.486083984375,3200.16455078125,3758.916259765625,4288.0849609375,4787.248046875,4950,5183,5429,5655,5655,6202,6513,7307,7691,7950,7956,8286,8691,9047,9730,9730,10473,10891,11278,12256,12968,13441,13879,14316,14758,15284,15793,16225,16635,16918,17367,17367
US,Connecticut,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.9152178168296814,3.0290327072143555,4.754321098327637,12.165599822998047,20.11892318725586,25.178329467773438,45.26150894165039,66.9183349609375,90.54782104492188,142.00726318359375,186.24057006835938,246.7843780517578,337.367919921875,431.81427001953125,544.0401611328125,872.4821166992188,1103.1153564453125,1388.963623046875,1746.958251953125,2127.93017578125,2544.2236328125,3052.88232421875,3649.110595703125,4306.9296875,5114.7783203125,5591.28759765625,5675,6906,7781,7781,9784,10538,11510,12035,13381,13989,14755,15884,16809,17550,17962,19815,20360,22469,23100,23936,24583,25269,25997,26312,26767,27700,28764,29287,29287,29973,30621,30995
US,Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.7956662774085999,1.286862850189209,3.6438939571380615,5.440384864807129,6.465087890625,8.926514625549316,13.701995849609375,18.424846649169922,27.932531356811523,37.31697082519531,47.157203674316406,62.008914947509766,76.10227966308594,92.46759796142578,115.32735443115234,144.17889404296875,172.32510375976562,213.4757080078125,248.7293243408203,286.8039855957031,327.138427734375,376.05828857421875,431.68963623046875,481.69049072265625,528.0880737304688,673,783,928,1116,1209,1326,1479,1625,1758,1926,2014,2070,2317,2538,2538,2745,2931,3200,3308,3442,3576,4034,4162,4575,4655,4734,4918,5038,5208,5288,5371,5778
US,Diamond Princess,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,19.354354858398438,34.64262008666992,45.276954650878906,45.111045837402344,52.4819450378418,54.359474182128906,51.49701690673828,50.683753967285156,41.60276794433594,48.65536880493164,50.26531219482422,54.58534240722656,50.72411346435547,51.12542724609375,48.73773193359375,45.902671813964844,46.870025634765625,47.871307373046875,52.289329528808594,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
US,District of Columbia,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,9.240238189697266,22.873825073242188,32.050228118896484,42.06629180908203,57.205848693847656,80.14222717285156,107.07527160644531,136.14093017578125,159.10006713867188,192.2657470703125,225.5762176513672,263.6083679199219,297.15167236328125,356.9080810546875,417.7513122558594,515.8477783203125,620.8922729492188,685.494384765625,807.1116943359375,858.5132446289062,1002,1097,1211,1440,1523,1660,1778,1875,1955,2058,2197,2350,2476,2666,2793,2927,3098,3206,3361,3528,3699,3841,3892,3994,4106,4323,4658,4797,5016,5170,5322,5461
US,Florida,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.8224706649780273,1.2346910238265991,1.9927371740341187,2.923678159713745,4.691705703735352,6.428420066833496,9.73944091796875,12.213199615478516,16.69926643371582,24.588191986083984,31.688400268554688,54.75292205810547,73.70625305175781,86.84894561767578,113.85664367675781,194.33096313476562,278.31201171875,406.2685546875,563.9190063476562,746.9807739257812,995.7001342773438,1292.3892822265625,1648.035888671875,1781.9827880859375,2370.97265625,3093.457275390625,4042.1640625,4841.39013671875,5863.77099609375,7012.818359375,8043.07470703125,9409.55859375,10401.2041015625,11487.6884765625,12350,13324,14545,15456,16364,17531,18494,19895,21019,21628,22511,23343,24759,25492,26314,27059,27869,28309,29648,30533,30839,31532,32138,32848,33193,33690,34728,35463,36078,36897,37439,38002
US,Georgia,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.8048269748687744,1.3486456871032715,2.0763378143310547,3.5850250720977783,4.806899070739746,7.360848903656006,9.479570388793945,14.263558387756348,23.01766586303711,30.15092658996582,51.51524353027344,74.77307891845703,87.90733337402344,120.46954345703125,157.60324096679688,205.31967163085938,288.7260437011719,396.68853759765625,522.14697265625,688.94873046875,888.9691772460938,1113.4498291015625,1305.3316650390625,1621.2542724609375,2040.3673095703125,2517.611083984375,3012.28466796875,3513.05517578125,4250.35009765625,4916.40380859375,5755.642578125,6540.533203125,7246.24169921875,6647,7314,8822,9901,10566,11485,12159,12452,13315,14578,14987,15669,17194,17669,18301,19407,19881,21214,21883,22491,23222,23486,24302,24922,25775,26264,27489,28331,28665,29451,29998,30877
US,Grand Princess,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,8.449491500854492,18.695240020751953,21.92348861694336,22.58009147644043,22.41177749633789,25.737096786499023,30.100605010986328,30.119176864624023,30.5290584564209,26.038530349731445,34.433433532714844,46.02674102783203,69.63955688476562,81.88995361328125,90.96601104736328,102.00357818603516,110.61558532714844,109.51924896240234,110.37406158447266,115.97430419921875,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103
US,Guam,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1.9786717891693115,3.9032580852508545,5.684219837188721,8.686836242675781,12.711999893188477,17.30335235595703,22.91211700439453,29.165206909179688,35.465606689453125,38.64222717285156,44.45500183105469,50.050865173339844,54.516788482666016,60.97026062011719,66.2177734375,71.42169952392578,77.30548095703125,82.6019515991211,90.03141784667969,96.03190612792969,112,113,121,121,128,130,133,133,133,133,135,135,136,136,136,136,136,136,139,141,141,141,141,141,141,145,145,145,145,145,145,149
US,Hawaii,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.617678165435791,1.0282343626022339,1.22174870967865,1.6904315948486328,2.030337333679199,2.4054832458496094,2.9783143997192383,4.063968181610107,4.896039009094238,8.078458786010742,11.630755424499512,15.221613883972168,22.430646896362305,30.997787475585938,39.89739990234375,51.515480041503906,66.54186248779297,83.7790298461914,88.07540893554688,100.93961334228516,118.85858154296875,140.9501953125,166.24313354492188,193.83868408203125,222.6708984375,253.5166473388672,285.367431640625,314.623779296875,342.5786437988281,371,387,410,410,442,442,465,499,504,511,524,530,541,574,580,584,586,592,596,601,605,606,607,609,613,618,619,620,620,621,625,625
US,Idaho,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.2343792915344238,2.096485137939453,2.7505059242248535,4.58701753616333,7.626014232635498,10.926523208618164,18.92727279663086,28.254274368286133,37.30854797363281,50.720916748046875,65.832275390625,82.91455078125,107.95860290527344,141.69187927246094,180.3618621826172,244.1146697998047,311.5140380859375,399.76751708984375,492.0502624511719,628.2943725585938,765.2088012695312,882.7674560546875,976.6618041992188,1078,1101,1170,1210,1232,1354,1396,1407,1426,1464,1473,1587,1609,1655,1668,1672,1736,1766,1836,1870,1887,1897,1897,1952,1952,1984,2015,2061,2061,2106,2127,2127
US,Illinois,0.0,0.0,0.5231870412826538,0.7354588508605957,0.9996798038482666,1.1220952272415161,1.224333643913269,1.358038067817688,1.4790141582489014,1.6664559841156006,1.8338253498077393,1.906960129737854,2.0370750427246094,2.123525619506836,2.179253339767456,2.239161968231201,1.9645955562591553,2.0346200466156006,2.070676565170288,2.0712432861328125,2.1116716861724854,2.112570285797119,2.120366096496582,2.091705799102783,2.0791242122650146,2.0696921348571777,2.0549187660217285,2.0426151752471924,2.018505096435547,2.0220260620117188,2.044663906097412,2.0415518283843994,2.0358335971832275,2.096876621246338,2.0460901260375977,1.9842900037765503,1.9740447998046875,2.102689266204834,2.3895015716552734,2.812882900238037,3.4167325496673584,3.88793683052063,4.606133937835693,4.864269733428955,5.318364143371582,5.870436191558838,6.865898132324219,8.44630241394043,13.535947799682617,25.142608642578125,31.237802505493164,48.581302642822266,61.795684814453125,68.32295989990234,97.51990509033203,166.68600463867188,251.8275604248047,416.412841796875,579.4495849609375,794.128662109375,1041.058837890625,1338.3673095703125,1704.6912841796875,2184.611572265625,2571.596923828125,3227.54931640625,3897.487548828125,4596.9501953125,5685.646484375,6458.984375,7309.7099609375,8401.1865234375,9467.8583984375,10184.7548828125,11259,12262,13553,15078,16422,17887,19180,20852,22025,23248,24593,25734,27578,29160,30357,31513,33059,35107,36937,39658,41777,43903,45883,48102,50358,52918,56055,58505,61499,63777,65889,68164
US,Indiana,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.726169228553772,1.12010657787323,2.2681150436401367,3.2600903511047363,5.875943183898926,9.651458740234375,11.735179901123047,14.98682975769043,17.719341278076172,18.70638656616211,26.706239700317383,30.99676513671875,42.036277770996094,63.720272064208984,96.02580261230469,135.64222717285156,191.21124267578125,270.12982177734375,366.6900634765625,531.0042114257812,720.9214477539062,968.0803833007812,1216.26171875,1544.7353515625,1899.474853515625,2238.38671875,2652.986572265625,3136.234375,3594.354736328125,3965.868408203125,4411,4956,5510,5943,6351,6907,7435,7928,8359,8527,8960,9542,10154,10641,11211,11688,12097,12438,13039,13681,14399,15012,15961,16588,17182,17835,18630,19295,19933,20507,21033,21870
US,Iowa,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.9419260025024414,5.178101062774658,12.136396408081055,14.226658821105957,17.384117126464844,18.57942771911621,18.004045486450195,22.683055877685547,28.124448776245117,35.979061126708984,46.73676681518555,54.261207580566406,70.87445831298828,87.81639862060547,110.07086181640625,130.54478454589844,170.2344207763672,200.27627563476562,250.30519104003906,290.7317199707031,341.685791015625,419.93804931640625,481.0535888671875,556.0392456054688,650.450439453125,751.8223876953125,857.1802368164062,869,946,1046,1145,1270,1388,1510,1587,1710,1899,1995,2141,2332,2513,2902,3159,3641,3748,3924,4445,5092,5476,5868,6376,6843,7145,7884,8643,9175,9703,10111,10404
US,Kansas,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.5964803695678711,0.7709298133850098,1.1354955434799194,1.920170545578003,2.800753593444824,5.673446178436279,7.477777481079102,8.650005340576172,12.122567176818848,17.89828872680664,23.418582916259766,33.317256927490234,43.685325622558594,54.17108154296875,71.20463562011719,87.88609313964844,108.24577331542969,135.38523864746094,182.16575622558594,223.52854919433594,283.64117431640625,335.46185302734375,384.20745849609375,441.2032775878906,507.87335205078125,587.1705932617188,652.9362182617188,717.5636596679688,751,849,912,1046,1116,1117,1275,1344,1390,1441,1504,1615,1730,1821,1905,2048,2164,2331,2721,2959,3135,3277,3473,3652,3839,4413,4634,4885,5156,5383,5648,5889
US,Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.6895923018455505,1.0301496982574463,2.021523952484131,2.8641750812530518,4.782106876373291,7.746352672576904,9.76557731628418,13.881470680236816,17.014787673950195,17.76497459411621,21.727842330932617,26.17795181274414,33.740020751953125,48.32905578613281,65.08607482910156,84.38119506835938,107.91014099121094,135.9737548828125,169.37338256835938,215.49652099609375,263.7257385253906,318.3450012207031,376.19781494140625,443.5377197265625,514.1962280273438,587.0003662109375,666.8124389648438,770.030517578125,865.19091796875,961.2411499023438,955,955,1149,1149,1341,1693,1693,1963,2018,2048,2210,2435,2522,2707,2960,3050,3204,3378,3479,3779,3915,4085,4156,4375,4537,4708,4882,4879,5130,5245,5822,5959
US,Louisiana,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,4.87368631362915,9.58570671081543,37.43010711669922,67.8031005859375,81.72091674804688,124.63216400146484,178.83863830566406,242.94027709960938,408.8280029296875,541.5521240234375,700.31396484375,938.099609375,1135.30029296875,1406.47119140625,1921.724853515625,2309.428466796875,2747.81787109375,3402.91943359375,4090.2333984375,4779.05810546875,5925.9296875,7291.2919921875,9049.4169921875,11164.0458984375,12454.3779296875,13010,14867,16284,17030,18283,19253,20014,20595,21016,21518,21951,22532,23118,23580,23928,24523,24854,25258,25739,26140,26512,26773,27068,27286,27660,28001,28711,29140,29340,29673,29996,30399
US,Maine,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.8197310566902161,1.9086631536483765,3.03796648979187,4.3175554275512695,12.218140602111816,25.34992790222168,34.20623779296875,46.06065368652344,58.1682014465332,72.8976821899414,94.39806365966797,112.21391296386719,129.0050506591797,134.59341430664062,164.10997009277344,185.9342041015625,214.1217041015625,241.3700408935547,261.5315246582031,303.9644775390625,346.23486328125,391.50225830078125,447.9006042480469,489.27001953125,470,499,519,537,560,586,616,633,698,735,770,796,827,847,867,875,888,907,937,965,965,1015,1023,1040,1056,1095,1123,1153,1185,1205,1226,1254
US,Maryland,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.6776089668273926,2.604426383972168,4.677333831787109,5.828530788421631,8.033448219299316,9.956880569458008,13.403090476989746,18.439064025878906,24.41435432434082,28.296194076538086,45.01614761352539,62.22739028930664,80.69047546386719,111.77296447753906,154.08604431152344,196.56430053710938,252.70057678222656,312.6785583496094,387.3284912109375,473.42529296875,626.2000732421875,791.7969970703125,1004.5678100585938,1236.104248046875,1454.08447265625,1749.032470703125,2061.177734375,2428.6259765625,2749.77294921875,3054.64208984375,3617,4045,4371,5529,6185,6968,7694,8225,8936,9472,10032,10784,11572,12326,12847,13684,14193,14775,15737,16616,17766,18581,19487,20113,20849,21742,23472,24473,25462,26408,27117,28163
US,Massachusetts,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6483107805252075,0.7291241884231567,0.7912023663520813,0.8366966843605042,0.8409672975540161,0.8578396439552307,0.9355391263961792,0.9706180691719055,0.9940810799598694,1.0641124248504639,1.0881096124649048,1.1017005443572998,1.1124904155731201,1.1535348892211914,1.1692512035369873,1.1881780624389648,1.1929259300231934,1.1965370178222656,1.1386983394622803,1.1086622476577759,1.0931191444396973,1.1259572505950928,1.1344655752182007,1.1347317695617676,1.050595998764038,1.0431376695632935,1.0907199382781982,1.1272944211959839,1.2279149293899536,1.3067270517349243,1.5229707956314087,1.8093302249908447,2.028160572052002,2.5664780139923096,5.500112533569336,7.933390140533447,15.920332908630371,24.1318359375,46.712928771972656,87.15855407714844,102.85441589355469,121.10130310058594,140.5809783935547,150.25730895996094,201.4908447265625,204.21408081054688,246.59646606445312,315.3907470703125,406.24566650390625,536.3789672851562,696.9611206054688,918.72900390625,1204.513916015625,1806.448486328125,2553.8076171875,3483.5478515625,4428.3515625,5441.4365234375,6362.78125,7174.62841796875,8239.1611328125,9566.298828125,10651.1865234375,11691.546875,12500,13837,15202,16790,18941,20974,22860,25475,26867,28164,29918,32181,34402,36372,38077,38077,41199,42944,46023,50969,53348,54938,56462,58302,60265,62205,64311,66263,68087,69087,70271,72293
